Axis Bank| Credit Card|"""Good Service"""|                                 I have Axis Bank credit card which was directly taken through Bank .I am using this card for the past 6 to 7years ,The credit limit was really good and got all the relevant details about the card process through the agent   ,I have got the credit card on time.There was no difficulties faced so far and i am completely satisfied on using this card.|PIYUSH  |                                     , ahmedabad|                                     Reviewed on Jul 08, 2019
Axis Bank| Credit Card|"""Excellent card"""|                                 I have been holding Axis bank credit card from long time, they have not charged me annual fee as it is life time free credit card, the credit limit which they have given to me was good, they have given me as per my requirement, so far i did not face any issue.|S|                                     , kolkata|                                     Reviewed on Jul 08, 2019
Axis Bank| Saving Account|"""Good"""|                                 I am holding a savings account  in AXIS bank for more than 13 years. There is some hidden charges in this bank. It is a  minimum balance account. I am using mobile app and it is user friendly to access. I use to get an alert messages from bank whenever I do a transactions. ATMs and branches are near to reach them directly.|SAMI|                                     , kolkata|                                     Reviewed on Jul 08, 2019
Axis Bank| Credit Card|"""Need to improve customer service"""|                                 I am holding AXIS bank credit card for more than 14 years which was applied directly to bank. It is a life time free credit card. The credit limit is sufficient for this card. I am not using much often for this card. I use to get reward points and cash back. There is no proper response from customer service. |S|                                     , kolkata|                                     Reviewed on Jul 08, 2019
Axis Bank| Saving Account|"""Good Service"""|                                 I have Axis Bank  salary account for the past 2 years ,I amn using Net Banking  service  is also good and very comfortable to use  ,customer service is also good ,each and every transaction will get  message  alert .Each and every transaction will be safe and secure as well.I am completely satisfied with the service .|SANJEEV  |                                     , gurgaon|                                     Reviewed on Jul 08, 2019
Axis Bank| Credit Card|"""Good Service"""|                                 I have Axis Bank credit card which was got through Bank ,I am using this credit card for the past 1.5 years.The credit limit was really good and it is very easy to use.  I have not submitted any documents since have salary account with bank, it was a paperless approval for me.I am completely satisfied with the service .|  KUMAR|                                     , gurgaon|                                     Reviewed on Jul 08, 2019
Axis Bank| Credit Card|"""Good"""|                                 I am using AXIS bank miles credit card for more than 2 years which was processed through an other channel. It is a life time free credit card.The credit limit is sufficient to use. I use this card for shopping, travel and fuel purposes based on the usage I get reward points and cash back. |RAJESH  |                                     , mumbai|                                     Reviewed on Jul 08, 2019
Axis Bank| Credit Card|"""Good card"""|                                 I have been using Axis bank credit card for while,they have not charged me annual fee in this card, it is life time free credit card, and i am happy with my credit limit which they have given me in this card, there provide good offers in maximum products. | PRASAD|                                     , bangalore|                                     Reviewed on Jul 08, 2019
Axis Bank| Saving Account|"""Good service"""|"                                 I carry few years of experience with AXIS bank  as i have an Salary account with it. Customer service is good, whenever i have any issue or concern my request has been taken care. The mobile Banking and the net-banking Interface looks very user friendly. Overall it has been good experience . 
 "|CHACK|                                     , new delhi|                                     Reviewed on Jul 08, 2019
Axis Bank| Credit Card|"""Good card"""|"                                 I am very much fine with the Credit limit provided. The card which i hold is a Life -Time free card and there are no annual charges on it. Reason for choosing this card was their reasonable interest rates and the cash back offers related features. I hold AXIS BANK credit card and i am even happy with customer service . 
 "|ANIS|                                     , new delhi|                                     Reviewed on Jul 08, 2019
Axis Bank| Personal Loan|"""Excellent service"""|                                 I have been holding my personal loan with Axis bank from long time, the loan amount they have provided me was sufficient, they have given me loan as per the requirement, it will be going to closed in this year , the rate of interest they have charged me was nominal.|C S|                                     , new delhi|                                     Reviewed on Jul 08, 2019
Axis Bank| Credit Card|"""Service is not up to the mark"""|                                 I am holding an Axis Bank credit card. I am not satisfied with their service. They are charging Rs. 4500 annually which is why I blocked my credit card. I had a hard time to block the card after that credit card information was still reflecting in my Cibil. I did not get any help from the bank staffs.|S|                                     , mumbai|                                     Reviewed on Jul 08, 2019
Axis Bank| Current Account|"""Good"""|                                 I have a current account with Axis Bank. I approached Axis bank for home but the loan amount they were proving was not sufficient for me. Minimum balance is Rs. 10 thousand. There is no hidden charges as far as I know. Branch in my area is good at all. It takes about an hour to withdraw money and bank employees are not helpful.|SACHIN|                                     , mumbai|                                     Reviewed on Jul 08, 2019
Axis Bank| Saving Account|"""Good service"""|"                                 My saving account was taken with AXIS  BANK . While using the mobile application and net banking i face so much issue i find more errors . The response from the branch end had been good and their internet banking services has also been convenient. There hasnt been any sort of hassles faced with the banking services of them so far.
 "|Ckb|                                     , ahmedabad|                                     Reviewed on Jun 30, 2019
Axis Bank| Saving Account|"""EXCELLENT BANKING"""|                                 The banking service is excellent where the customer support is good and they are responsive and they are helpful. I am using the savings account and there is a minimum balance should be maintained which is 2500 rupees. The online banking is good.|SHARMA|                                     , chandigarh|                                     Reviewed on Jun 30, 2019
Axis Bank| Credit Card|"""Overall good"""|                                 I am not getting any much of offers with Axis Bank. The credit limit needs an improvement. The card is chargeable and they need to work on the overall features. The billing is on time and there are no issues. The card is accepted all over. Good in all.|SAJU|                                     , bangalore|                                     Reviewed on Jun 30, 2019
Axis Bank| Credit Card|"""Good Service"""|"                                 I have Axis Bank credit card which was directly taken through Bank .I am using this credit card for more than 8years .I have got a good credit limit and the agent gave all the required details about the card process ,I am very much comfortable on using this credit card .
 "|TYAGI|                                     , pune|                                     Reviewed on Jun 30, 2019
Axis Bank| Credit Card|"""Services are good"""|                                 I am pretty happy with Axis Bank for the credit card services. They provide me with good deals and there are benefits on this card. The customer support is fine and they are responsive when I reach out to them. The statements are clear and sent to me on time. |KUMAR|                                     , gurgaon|                                     Reviewed on Jun 30, 2019
Axis Bank| Personal Loan|"""GOOD"""|                                 The documentation process was simple and quick to get the loan also there was processing fee applicable which is 1% of loan amount. The loan amount given was 2L also the rate of interest was 13% it is nominal. The duration for repaying the loan is for 3 years.|S|                                     , new delhi|                                     Reviewed on Jun 30, 2019
Axis Bank| Saving Account|"""GOOD"""|                                 I am having the savings account where it is a minimum balance should maintained of 5K apart from that there are charges applicable for the sms, e-mail it is 15 rupees for 3 months once. The online banking is good also it is safe and secure to use.|D|                                     , new delhi|                                     Reviewed on Jun 30, 2019
Axis Bank| Credit Card|"""Average card"""|"                                 I am using the Axis bank credit card and there is a payment issue with them not able to do the NEFT transaction because there is no availability of any coupon and there is no discount on any markets and online website. I hold this card for almost for 8 months. There is no rewards points on my card. 
 "|SANDEEP  |                                     , new delhi|                                     Reviewed on Jun 30, 2019
Axis Bank| Saving Account|"""Average service"""|                                 I have been holding Axis bank savings account with from past five to six years, their branch service and customer care service is quite average, their customer care agent use to response me well, their mobile application is good, it is user friendly application.|S |                                     , ahmedabad|                                     Reviewed on Jun 30, 2019
Axis Bank| Saving Account|"""Good Account"""|                                 8 years ago, i have opened my savings account from Axis bank. There is no minimum balance is required. I am using the mobile app and net banking both is convenient to use. They are not deducting any hidden charges. I can able to withdraw upto Rs. 50000 in a day from the ATM.|JI|                                     , mumbai|                                     Reviewed on Jun 30, 2019
Axis Bank| Credit Card|"""GOOD CARD TO USE"""|                                 I have been using the AXIS BANK credit card since from last many years and also the card has the benefits of getting the more offers with this portal. The credit limit is good and the EMI option is there with this card which was good and satisfactory with this card.|LOHIT|                                     , bangalore|                                     Reviewed on Jun 30, 2019
Axis Bank| Credit Card|"""Excellent"""|                                 I have selected  Axis platinum credit card life time credit card . while transaction reward pints and cash offer is applicable, Balance transfer  option is applicable and  EMI  applicable and sufficient is limit 2.60 lakhs provide from banker end.  Customer service is good and resposnsive.| RASTOGI|                                     , new delhi|                                     Reviewed on Jun 29, 2019
Axis Bank| Personal Loan|"""Interest should be economical"""|"                                 In AXIS bank have charged 24% of interest for the loan amount of Rs. 6 lakhs with the duration of five years and they have option for part payment , foreclosure. There is no waiting period for closing the loan, the customer support was good it helped on the documentation. But I won't recommend this loan because of huge interest.
 "|  GILORY|                                     , kolkata|                                     Reviewed on Jun 29, 2019
Axis Bank| Saving Account|"""GOOD"""|                                 It is a savings account and there is a minimum balance it is 2500 rupees apart from that there are charges of the sms 15 rupees for 3 months, debit card charges are there but it is nominal. I use the offline banking it is easy to use also they are helpful.|RISH|                                     , kanpur|                                     Reviewed on Jun 29, 2019
