HDFC Bank| Credit Card|"""Good card"""|                                 I was holding HDFC Times Titanium credit card and its been only 3 to 4 months. I am happy with the credit limit and got around 1.50L. The customer service is good. The annual fee is not applicable. Whenever I am purchasing through Flipkart, Amazon which has offer for HDFC credit card hence taken it.|G J|                                     , bangalore|                                     Reviewed on Aug 30, 2019
HDFC Bank| Other Loan|"""Good"""|                                 My salary account is with HDFC BANK and its good to do the transactions any time. I have been using this bank for more than 6 to 7 years. I did not call the customer  care and am keep getting notifications regarding the offers. ATM's are okay but I can do only limited transactions.|JAI |                                     , bangalore|                                     Reviewed on Aug 30, 2019
HDFC Bank| Credit Card|"""Excellent Service"""|                                 I am having a snap deal credit card with  HDFC BANK for past 4 years and they have given me limit of 1 lakh rupees. There is no need to pay for an annual fee. Mostly I use this card for electronic purposes like laptop and sound system. For this card discount given in Chroma for 15% only on Saturday and Sunday. |M|                                     , new delhi|                                     Reviewed on Aug 30, 2019
HDFC Bank| Saving Account|"""Good"""|                                 I am having a saving account with HDFC BANK for last 3 years. Its been an excellent service and bank manager is with me a good response . I have to maintain a minimum balance of 10,000 rupees. The charges are nominal. The online banking is working very smooth.|R|                                     , new delhi|                                     Reviewed on Aug 30, 2019
HDFC Bank| Credit Card|"""Good card"""|                                 I have been using HDFC Times Credit card for almost one year. I am getting offers and the limit was good also they are increasing the limit based on the usage. They are charging me annual fee of Rs.500. I have done EMI conversion now and the charges are reasonable.|D S  S|                                     , bangalore|                                     Reviewed on Aug 30, 2019
HDFC Bank| Personal Loan|"""Not satisfied"""|                                 HDFC people are not providing the personal loan and i have not submitted the documents also. They have offered me a interest rate of 10.99%. I have selected the loan from HDFC because i have a account with them hence i can easily make the payment. No one contacted from HDFC regarding the loan application. |AADIL  |                                     , ahmedabad|                                     Reviewed on Aug 13, 2019
HDFC Bank| Personal Loan|"""Average Service"""|"                                 I have applied for HDFC Bank personal loan which was applied through Online.I have got only little information about the loan process .I have,I have not faced any issues when applied for this loan and not  submitted the documents .I have not taken this loan  since i was out of station .
 "|TILO|                                     , chennai|                                     Reviewed on Aug 13, 2019
HDFC Bank| Credit Card|"""Good credit card"""|                                 HDFC credit card is good to use. They have not increased my credit limit so far. I need to pay the annual fee of Rs. 500. I have no idea about the waiver off option. I am using this credit card for last 2 years. They have offered me a credit limit of Rs. 33000. They are giving cashback based on my purchase. | PRAVEEN |                                     , bangalore|                                     Reviewed on Aug 13, 2019
HDFC Bank| Personal Loan|"""Not Satisfied"""|                                 I have applied for HDFC personal loan through Online .I have got the update from the agent will receive the loan within 2 to 3 days but later there was no proper response .After submitting the required documents there was no status hence cancelled the plan of taking this loan .|VANDANA  |                                     , mumbai|                                     Reviewed on Aug 13, 2019
HDFC Bank| Personal Loan|"""Good"""|                                 I have fulfilled my demands from my family itself so have not taken the personal loan from HDFC BANK which I have applied through online. I placed a loan request of 0.90 to 1L. They have provided me a proper response which am  satisfied and I will use the service in future.|SAIF |                                     , mumbai|                                     Reviewed on Aug 13, 2019
HDFC Bank| Personal Loan|"""Good Service"""|"                                 I have applied for HDFC Bank personal loan which was applied through Online.I have got all the required details about the loan process .I have,I have not faced any issues,I have not availed this loan since got the loan from some other source.I am totally comfortable with the service .
 "|SIVA|                                     , coimbatore|                                     Reviewed on Aug 13, 2019
HDFC Bank| Personal Loan|"""Need to decrease charges"""|                                  I was applied for a personal loan with HDFC bank on two months before. I have received a call from bank for verification on time. The amount was sufficient which was offered for  3.5 lakhs for the tenure period of 3 years. The rate of interest and fee were high. So I have postponed the plan for the personal loan to proceed for further.|VEERA |                                     , hyderabad|                                     Reviewed on Aug 13, 2019
HDFC Bank| Personal Loan|"""Excellent Service"""|"                                 I have applied for HDFC Bank personal loan which was applied through Online.I have got all the required details about the loan process .I have,I have not faced any issues when applied for this loan and submitted the documents .I have not taken this loan since there is no proper follow up and no proper response from Bank end .
 "|DHARAMRAJ  |                                     , jaipur|                                     Reviewed on Aug 13, 2019
HDFC Bank| Saving Account|"""Good bank account"""|                                 I'm having a savings account from HDFC and i use this for last 4 years. Since i got the first car loan from them, i have chosen this bank. I need to maintain a balance of Rs. 5000 for that i need to do  transaction amount of Rs. 10000 per day.  Staff response is fine |B M |                                     , chennai|                                     Reviewed on Aug 13, 2019
HDFC Bank| Two Wheeler Loan|"""Satisfactory"""|"                                 I have applied for Two wheeler loan through HDFC Bank directly.I have applied for the loan amount of Rs.45,000 for 1 year .The rate of interest and the processing fee was nominal and there was no difficulties faced so far .The agent gave all the required details about the loan process.The vehicle model Honda Activa 5 G .
 "|KUMAR|                                     , hyderabad|                                     Reviewed on Aug 13, 2019
HDFC Bank| Credit Card|"""Not recommendable for any credit card"""|                                 8 years back, i hold a credit card from HDFC. I haven't done much usage on this card. They have provided me a limit of Rs. 60000. I haven't made not even a single transaction on this credit card. I need to pay the annual fee of Rs. 2300. Closing procedure was bit easy.|SUBRAMANI  |                                     , chennai|                                     Reviewed on Aug 13, 2019
HDFC Bank| Car Loan|"""Good Loan """|                                 In Car showroom, HDFC executive was there hence i have approached them for the car loan purpose. Totally i took 2 car loan from HDFC. I paid the EMI amount of Rs. 12000 for the loan amount of Rs. 2 lakhs. Chosen the tenure period of 2 years and i have paid the down payment of Rs. 5 lakhs. |SUBRAMANI  |                                     , chennai|                                     Reviewed on Aug 13, 2019
HDFC Bank| Gold Loan|"""Good loan"""|                                 My savings account is in HDFC hence i availed the Gold loan with them and the interest rates are less which is 10.50%. They have given Rs. 2000 for 1 gram and i bought this loan 3 years back after i got the loan, closed the same within 2 months. Branch experience was fine. |BALA|                                     , chennai|                                     Reviewed on Aug 13, 2019
HDFC Bank| Personal Loan|"""Need to follow up with customer."""|                                 They have sent a link to upload the documents which i haven't do hence my loan got rejected. My savings account from HDFC hence i opted the same bank for the personal loan. I asked the loan amount of Rs. 1.5 lakhs and They have asked me for salary slip which i need to take from office. |BALA|                                     , chennai|                                     Reviewed on Aug 13, 2019
HDFC Bank| Personal Loan|"""Good Loan service"""|                                 I'm looking for the lowest interest rates hence i applied the loan from HDFC bank. They have provided me a interest rate of 11%. I applied the loan amount of Rs. 1 lakh since i was in out of station, I'm unable to produce my documents hence they have rejected the loan. |SRINIVAS  |                                     , hyderabad|                                     Reviewed on Aug 13, 2019
HDFC Bank| Personal Loan|"""Good"""|                                 In HDFC bank I was applied for a personal loan on two months before. I have not receive call from bank for verification  was delay. The amount sufficient was offered for the tenure period of 4 years. The rate of interest and fee were average. Due to my low credit score they have not process for further. |GURU|                                     , bangalore|                                     Reviewed on Aug 13, 2019
HDFC Bank| Personal Loan|"""Excellent Service"""|"                                 I have applied for HDFC Bank personal loan which was applied through Online.I have got all the required details about the loan process .I have,I have not faced any issues when applied for this loan and submitted the documents .I have not taken this loan since there is no offer at that time .
 "|VINEETH  |                                     , hyderabad|                                     Reviewed on Aug 13, 2019
HDFC Bank| Personal Loan|"""Average"""|                                 I did not get my personal loan from HDFC BANK and I don't know the exact reason but some how I came to know that my credit score is less to process the loan further. Even the interest rate is higher also the processing fee is included. The documents are submitted.|T |                                     , kolkata|                                     Reviewed on Aug 13, 2019
HDFC Bank| Personal Loan|"""Average"""|                                 I applied for personal loan from HDFC Bank through Bankbazaar. My application is closed. I think they have closed my application as I have 3 active loans, an LIC and medi claim. They did not confirm though. I was not informed about the rate of interest.|R|                                     , mumbai|                                     Reviewed on Aug 13, 2019
HDFC Bank| Credit Card|"""Need to improve the services"""|                                 While providing the HDFC credit card they said they will enhance my limit on every year but they have increased only once. I have converted my purchase into EMI.  I have a 15000 rewards points on my credit card but i'm unable to convert the same. When i enquired in the branch, they have asked me to call the call centre people but both side no prompt response. |BALA|                                     , tiruchirapalli|                                     Reviewed on Aug 13, 2019
HDFC Bank| Personal Loan|"""Process should be faster"""|                                 The Hdfc bank executive contacted me to confirm my address for the personal loan I believe its an under process. The response is good they are sending the updates, the rate of interest is bit higher, HDFC interest was around 10.99% for per annum.|  KAUSALYA|                                     , coimbatore|                                     Reviewed on Aug 14, 2019
HDFC Bank| Personal Loan|"""Best  Service"""|                                 I have applied for HDFC Bank personal  loan which was applied through Online .I have not taken this loan since the rate of interest and the processing fee was high ,I have not submitted any documents since not availing this loan.The agent gave all the details about the loan process  and everything was explained very clearly.|SUDHIR|                                     , greater noida|                                     Reviewed on Aug 14, 2019
HDFC Bank| Personal Loan|"""Good service"""|                                 I have applied for HDFC Bank personal loan which was applied through Online .There was no issues with rate of interest and the processing fee.I have submitted the required documents.The agent gave all the required information about the loan process later changed the plan of taking this loan.|GOURANGA  |                                     , amravati|                                     Reviewed on Aug 14, 2019
HDFC Bank| Personal Loan|"""Average"""|                                 I applied for personal loan from HDFC Bank. They closed my application and I was not informed the reason. I find their rate of interest quite nominal, It's 14.99%. I had submitted all my documents to their executive and told me that they would call me but I never received any call.|M|                                     , jaipur|                                     Reviewed on Aug 14, 2019
HDFC Bank| All Products|"""Good"""|                                 I had applied for personal loan from HDFC BANK. HDFC bank executive asked me to submit salary slip. I get my salary in cash so I could not provide salary slip and they closed my application. I did not submit my documents. I am not aware of the rate of interest.|R|                                     , mumbai|                                     Reviewed on Aug 14, 2019
HDFC Bank| Personal Loan|"""Average"""|                                 I had applied for personal loan from HDFC Bank. I canceled the application as I have arranged the money from another source. Their rate of interest was very high. I was told that rate of interest would be 1.50% but when I was filling the application it was 11.45%.|M|                                     , mumbai|                                     Reviewed on Aug 14, 2019
HDFC Bank| Two Wheeler Loan|"""Good Loan service"""|                                 In HDFC, for my two wheeler loan i haven't receive any loan. They have given me a rate of interest of 18% for my two wheeler loan. I am paying the EMI amount of Rs. 2630. I got the loan amount of Rs. 50000. Once i filled my application, they have sanctioned the loan and they have done the verification by the next day.|S M |                                     , chennai|                                     Reviewed on Aug 14, 2019
HDFC Bank| Personal Loan|"""Need to improve the service"""|                                 They have said the interest rate is 18% which is quite higher. Based on my eligibility, i have got the offer only from HDFC and they have rejected the loan after collected the documents. They haven't informed me about the reason. I applied the amount 2 months before. |SUBBAIYAN  |                                     , chennai|                                     Reviewed on Aug 14, 2019
HDFC Bank| Personal Loan|"""Need to work on the interest"""|                                 Totally the HDFC bank have taken 10 days of time to complete the process of personal loan. I took the  amount around Rs. 2 lakhs it has the duration of four years, I felt the rate of interest is higher but I was in great need hence I taken it, hence its fine for me.| RANJAN|                                     , guwahati|                                     Reviewed on Aug 14, 2019
HDFC Bank| Credit Card|"""Good card for all transactions"""|                                 Some time I forget to pay the bill  but still bank charges are less as  compared to others, I am holding HDFC credit card around three years. I keep on getting the offers but I didn't use of it, its has life time free benefits hence I would like to recommend it.|R C|                                     , chennai|                                     Reviewed on Aug 14, 2019
HDFC Bank| Personal Loan|"""Average  service"""|                                 I have applied for HDFC Bank Personal Loan through Online.I am not having any issues with rate of interest and processing fee ,I have got all the required details about the loan process through the agent .I have got this loan on time and it was sufficient as well .I am really satisfied with the service .|ASHISH |                                     , pune|                                     Reviewed on Aug 14, 2019
HDFC Bank| Personal Loan|"""Need to take care on the follow part"""|                                  I submitted the documents to the HDFC bank then there was no response from their end. Finally I dropped the plan for taking the personal loan and the I felt response and follow up is lacking. The rate of interest is nominal as like other competitor.|RAMAKRISHNA  |                                     , chennai|                                     Reviewed on Aug 14, 2019
HDFC Bank| Personal Loan|"""Rate of interest should be reduced"""|                                 I am running a personal loan with HDFC BANK from last 2 years. Last time, they offered me a interest rate of around 14.75% which am not okay because other banks are providing less interest rate and have tried to do balance transfer. The loan process was faster. The loan duration is 4 years.|SS|                                     , ghaziabad|                                     Reviewed on Aug 14, 2019
HDFC Bank| Credit Card|"""Good card"""|                                 I would say HDFC credit card is best and I did not face any issue with the banks or transactions. Everything is transparent and they are good in sending notifications. I am using the card from 2010 and the credit limit is better. It is a life time free credit card.|S S|                                     , ghaziabad|                                     Reviewed on Aug 14, 2019
HDFC Bank| Saving Account|"""Better"""|                                 HDFC is a good bank and they are providing me accurate information. I am using the account from last 2010. There is requirements for the minimum balance. ATM services are better. They are not charging yearly fee for debit card but they are charging me msg alert Rs.17.50 quarterly.|S |                                     , ghaziabad|                                     Reviewed on Aug 14, 2019
HDFC Bank| Personal Loan|"""Satisfied but the interest rate to be less"""|                                 I have applied for 5L and they have approved the same but the interest rate is around 17 to 18% which was quite higher hence I have dropped the plan. HDFC is a good bank and they should improve the customer service little more. The processing fee was informed to me.|SULABH   |                                     , ghaziabad|                                     Reviewed on Aug 14, 2019
HDFC Bank| Personal Loan|"""Good"""|                                 I applied for personal loan from HDFC BANK. I have cancelled the application because I don't require it anymore. I arranged the money another source. Their customer service is very helpful, they are very responsive. Rate of interest was very much nominal.|V|                                     , pune|                                     Reviewed on Aug 14, 2019
HDFC Bank| Personal Loan|"""Good"""|                                 I had applied for personal loan from HDFC Bank. I submitted all my documents online salary slip, bank statement etc. They told me that money will be credited within 3 days after that there is no update from them. I am ok with the rate of interest, it's nominal.|K|                                     , bangalore|                                     Reviewed on Aug 14, 2019
HDFC Bank| Personal Loan|"""Very bad experience"""|                                 I have visited their branch and i have given my application after that they have canceled the loan in the last month. After i have done a lot of follow up, they have informed the the loan got rejected. Whenever i call them, they haven't picked the call in the branch. They haven't do any kind of follow up to the customer. |MUNIYANDI  |                                     , chennai|                                     Reviewed on Aug 14, 2019
HDFC Bank| Personal Loan|"""Response should be more prompt"""|                                 When I applied for the personal loan in HDFC, the person who contacted me for the documentation but they have requested my pay slip its a generated one from my HR app, so I need get the print out of that. Those people said my company name was updated wrongly but they didn't inform to me. Finally I don't have time to reach them to get it done.|SAMEER |                                     , new delhi|                                     Reviewed on Aug 14, 2019
HDFC Bank| Personal Loan|"""Need to improve their service"""|                                 I was applied for a personal loan with HDFC  bank through an online on 2 months before. The amount which was offered for the sufficient for the tenure of 4 years. The rate of interest was nominal. Since my existing loan cheque was bounce so from bank unable to process for further. |CH|                                     , jhansi|                                     Reviewed on Aug 18, 2019
HDFC Bank| Credit Card|"""Good"""|                                 I am holding HDFC bank credit card for more than 3 years which was processed through  bank. It is an annual fee chargeable. The credit limit is sufficient to use. There is an option for an EMI but charges are high for this card . I use this card for shopping and general purposes. |SA|                                     , chandigarh|                                     Reviewed on Aug 18, 2019
HDFC Bank| Credit Card|"""Good Service"""|                                 I have applied for HDFC Bank credit card through Online .I have got all the details through the agent about the credit card .I have got the update will collect the documents from Bank end but  no one  called and collected documents due to this reason cancelled the plan of taking the loan.|DIXIT  |                                     , ahmedabad|                                     Reviewed on Aug 18, 2019
HDFC Bank| Personal Loan|"""Excellent Service"""|                                 I have applied for HDFC Bank personal loan which was applied through Online.I have got all the required details about the loan process .I have,I have not faced any issues when applied for this loan ,I have not taken this loan when received call from bank end i was out of station.|BANDARI  |                                     , hyderabad|                                     Reviewed on Aug 18, 2019
HDFC Bank| Personal Loan|"""Good Service"""|"                                 I have applied for HDFC Bank personal loan through Online . .The agent gave all the information about the loan process very clearly . There was no issues with rate of interest and the processing fee .I am working with Bank so there is a rule should not avail loan form other Bank.I have not got the loan since staying out of geographical limit .
 "|SURESH |                                     , ratnagiri|                                     Reviewed on Aug 18, 2019
HDFC Bank| Personal Loan|"""Best Service"""|                                 I have applied for HDFC personal loan through Online .I have got all the details very clearly about the loan process.There was no issues wit rate of interest and the processing fee .I have submitted the required documents .Since there was no requirement not taken the loan.|RAJESH  |                                     , indore|                                     Reviewed on Aug 18, 2019
HDFC Bank| Personal Loan|"""Good service"""|                                 I have not taken the loan from HDFC bank but earlier i applied with them. It was a delayed response from HDFC hence i have denied the loan. Interest rate is quite decent and processing fee was convenient for me. I applied the loan amount of Rs. 3 lakh. They have do have a partial payment and pre-closure but the lockin period is 3 years and the charges are high.|ROHAN|                                     , mumbai|                                     Reviewed on Aug 18, 2019
HDFC Bank| Personal Loan|"""Loan is very useful and emergency loan"""|                                 There is a proper response at the same time if we get a feedback very soon regarding the EMI facility. Earlier i had taken the loan with them in 2015 and recently i have applied the loan amount of Rs. 4.50 lakhs and it got rejected from bank due to low credit score. I apply the loan through online.|INFANT  |                                     , bangalore|                                     Reviewed on Aug 18, 2019
HDFC Bank| Personal Loan|"""Average Service"""|                                 I have applied for HDFC Bank personal loan through Online.I have got all the details about the loan process .I  dont have  any issues with rate of interest and the processing fee . I have not submitted the documents,I have not taken this loan since dont have Indian economy .Other than that there was no issues faced by myself.|NIRANJAN  |                                     , bongaigaon|                                     Reviewed on Aug 18, 2019
HDFC Bank| Personal Loan|"""Need to decrease charges"""|                                 I was applied for a personal loan with HDFC bank on 2 months before which was applied through an online. The loan which was offered for a low amount for the tenure period of 4 years. The rate of interest was high and processing fee was nominal. From banker has not intimated the reason for not process further. |KAM|                                     , chennai|                                     Reviewed on Aug 18, 2019
HDFC Bank| Personal Loan|"""Best Service"""|                                 I have applied for HDFC Bank  personal loan which was applied through Online.There was no issues with rate of interest and the processing fee .The agent gave all the details about the card process.I have submitted the required documents as well .I have not taken this loan since there was no requirement.|RAJESH|                                     , pune|                                     Reviewed on Aug 18, 2019
HDFC Bank| Other Loan|"""Very Good bank"""|                                 Use my salary account with HDFC for more than 5 years. Their Internet banking and mobile app facility is really good. I have visited the branch for depositing some money and the staffs are helpful and polite. Since its my salary account hence no balance is required |ANONYMS|                                     , pune|                                     Reviewed on Aug 18, 2019
HDFC Bank| Credit Card|"""Good facilities in HDFC card"""|                                 I have a salary account from HDFC hence i have taken the credit card with them. I'm satisfied with the credit limit they have given to me. There are multiple discounts are available in offline and online. I make the payment through online. I get the notification immediately whenever i do a purchase. |ANONYMS|                                     , pune|                                     Reviewed on Aug 18, 2019
HDFC Bank| Credit Card|"""Excellent Service"""|                                 I am using HDFC bank  diners credit card for more than 2 years. It is a life time free credit card. The limit is good. If I delay to pay the amount for 1 day there will no be charges are applicable. This card applicable for dining and airport lounges but it is not applicable for train ticket booking. Their service is good. I use for fuel, grocery and for an online shopping purposes. I get reward points and cash back. I get much discounts for this card. |OH|                                     , new delhi|                                     Reviewed on Aug 18, 2019
HDFC Bank| Saving Account|"""Very Poor banking"""|                                 In HDFC, there is no prompt response to the customer. When i open the account, i visit their branch. I do most of my request through online banking. I need to maintain a balance of Rs. 5000. I'm not using the mobile app and net banking facility. When i ask them to teach about the online facility, bank staff said that there is no time and customer needs to learn by themselves through online banking.|BALA|                                     , tiruchirapalli|                                     Reviewed on Aug 18, 2019
HDFC Bank| Personal Loan|"""Excellent Service"""|                                 I have applied for personal loan from HDFC Bank through Online.I have  got all the required details about the loan process,The rate of interest and the processing fee was little bit high .I have not faced any issues  while submitting the documents .The process was really smooth and pretty good .|SATYENDRA |                                     , new delhi|                                     Reviewed on Aug 18, 2019
HDFC Bank| Saving Account|"""Better Account"""|                                 In HDFC, i need to maintain a balance of Rs. 5000. Sometimes they are unable to maintain the balance, for that they are charging me a penalty charges of Rs. 400. I am having a lots of financial product from HDFC. I  had opened the account 3.5 years before. I'm not preferring the net banking facility for other bank fund transfer.|ANONYMS|                                     , kochi|                                     Reviewed on Aug 18, 2019
HDFC Bank| Other Loan|"""Okay Loan service"""|                                 2 years before, i have taken the consumer durable loan from HDFC. I got the offer on debit card. The executive told me that i have eligibility of purchasing a Rs. 1 lakh product and i got the cashback of Rs. 5000 when i purchased my iphone. I haven't pay any down payment. |ANONYMS|                                     , kochi|                                     Reviewed on Aug 18, 2019
HDFC Bank| Other Loan|"""Best Loan service"""|                                 I got a offer on my HDFC credit card and the executive called me without any documentation. They have told that i have a eligibility of Rs. 80000 and it got sanctioned immediately once the loan tenure period is going to over, they have given me a offer for Rs. 1 lakhs. I have chosen the tenure period of 2 years. |ANONYMS|                                     , kochi|                                     Reviewed on Aug 18, 2019
HDFC Bank| Credit Card|"""Good Card"""|                                 HDFC credit card which I'm using for last 4 years. Payments are perfect and i get a lots of offers. I have a Freedom card with me and they have upgraded the card to Regalia card which I'm yet to receive. When i purchase the card, the limit was Rs. 40000 but they have enhanced upto Rs. 1.30 lakhs. There was a issue when i want to a address change, anyway it got rectified when i visit their branch.|KIRAN  KR|                                     , kochi|                                     Reviewed on Aug 18, 2019
HDFC Bank| Personal Loan|"""Not Satisfied"""|                                 I had applied for HDFC bank personal loan through Bankbazaar.com. I am ok with the rate of interest. The application has been closed and I don't why, they didn't tell me the reason. I had submitted all my documents on time. I am not satisfied with their customer service.|N|                                     , lucknow|                                     Reviewed on Aug 14, 2019
HDFC Bank| Personal Loan|"""Quite time taking loan"""|                                 I had applied the personal loan from HDFC and after i have changed my mind. It was taking lot of time. I have a salary account with this bank hence i have chosen them. I was waiting for me to disbursed and it almost more than one month hence i rejected the loan from my end. Documentation process was completed on time.|ABHISHEK  SHARMA|                                     , gurgaon|                                     Reviewed on Aug 14, 2019
HDFC Bank| Personal Loan|"""Response should be prompt"""|                                 I didn't get response form the HDFC bank but I submitted the documents to the bank field executives. There is no response from their end through message and mails. Even I didn't approach them again, finally there is no response hence I dropped the plan.|SAKTHIVEL  |                                     , chennai|                                     Reviewed on Aug 14, 2019
HDFC Bank| Personal Loan|"""Response should be prompt and professional"""|                                 When I applied for the personal loan in HDFC Bank they asked to take insurance but I refused it then the application got closed. Finally my need was fulfilled by other source so I dropped the plan to take the loan from HDFC. The bank is good but customer executive's repsonse is not upto the mark.|SHARDUL  |                                     , gurgaon|                                     Reviewed on Aug 14, 2019
HDFC Bank| Personal Loan|"""HDFC is good enough to maintain a relationsip with people"""|                                 I just want a loan as much as possible hence i availed the loan with HDFC because of the quite good process. I was applied the loan amount of Rs. 72000 and i was not keen on interest rate. Total tenure period of the loan is 18 months and its going to over.|PRAMOD |                                     , ahmednagar|                                     Reviewed on Aug 14, 2019
HDFC Bank| Personal Loan|"""Good service"""|                                 I have applied for HDFC Bank personal loan through Online .I have not taken this loan since salary not credited through bank account.I have got all the details about the loan process through the agent ,Since getting salary through cash  payment not got this loan .The service was really satisfied and there was no difficulties faced.|MANOHAR|                                     , bangalore|                                     Reviewed on Aug 14, 2019
HDFC Bank| Credit Card|"""Average Card"""|                                 Actually without my knowledge, they sent some SMS and activated some insurance and to de-activate the same, it was very long process hence i used to get un-wanted call from Insurance. Before getting the card, they informed me that its zero charges but after that they have charged some hidden charges. Card should be friendly. |  MUTHURAJ|                                     , bangalore|                                     Reviewed on Aug 14, 2019
HDFC Bank| Personal Loan|"""Average Loan"""|                                 My salary account is in HDFC thats the reason i opted the loan with HDFC. I have applied the loan amount of Rs. 4.75 lakhs and they have given me a interest rate of 14.75% and they have charged me a processing fee of Rs. 1800. Loan is not that much convenient.|KRISHNA  |                                     , bangalore|                                     Reviewed on Aug 14, 2019
HDFC Bank| Personal Loan|"""Good"""|                                 I have applied for a personal loan Local with HDFC BANK through online channel since I don't have local address proof which I couldn't process further. The services are better. The rate of interest is little higher and I have no idea about the processing fee.|LOGESH   |                                     , bangalore|                                     Reviewed on Aug 14, 2019
